user_id,event_id,rating,timestamp 
463,7,2,2024-04-30 01:24:44
856,17,2,2024-04-30 01:24:44
991,13,3,2024-04-30 01:24:44
37,19,1,2024-04-30 01:24:44
364,5,2,2024-04-30 01:24:44
544,15,5,2024-04-30 01:24:44
582,16,2,2024-04-30 01:24:44
112,9,1,2024-04-30 01:24:44
989,2,2,2024-04-30 01:24:44
151,3,5,2024-04-30 01:24:44
910,10,4,2024-04-30 01:24:44
377,20,1,2024-04-30 01:24:44
961,18,1,2024-04-30 01:24:44
67,12,2,2024-04-30 01:24:44
138,1,2,2024-04-30 01:24:44
633,6,1,2024-04-30 01:24:44
22,14,2,2024-04-30 01:24:44
941,11,3,2024-04-30 01:24:44
21,4,2,2024-04-30 01:24:44
194,8,2,2024-04-30 01:24:44
744,6,1,2024-04-30 01:24:44
720,11,1,2024-04-30 01:24:44
595,18,4,2024-04-30 01:24:44
710,2,4,2024-04-30 01:24:44
93,4,1,2024-04-30 01:24:44
706,12,4,2024-04-30 01:24:44
330,10,1,2024-04-30 01:24:44
632,16,5,2024-04-30 01:24:44
225,9,5,2024-04-30 01:24:44
616,1,1,2024-04-30 01:24:44
670,5,5,2024-04-30 01:24:44
246,13,3,2024-04-30 01:24:44
263,17,1,2024-04-30 01:24:44
105,19,5,2024-04-30 01:24:44
834,3,5,2024-04-30 01:24:44
146,14,1,2024-04-30 01:24:44
848,7,3,2024-04-30 01:24:44
39,8,2,2024-04-30 01:24:44
966,20,5,2024-04-30 01:24:44
930,15,3,2024-04-30 01:24:44
301,20,5,2024-04-30 01:24:44
270,8,1,2024-04-30 01:24:44
73,7,5,2024-04-30 01:24:44
592,3,2,2024-04-30 01:24:44
153,4,1,2024-04-30 01:24:44
368,19,5,2024-04-30 01:24:44
909,14,2,2024-04-30 01:24:44
808,10,2,2024-04-30 01:24:44
211,16,5,2024-04-30 01:24:44
272,6,4,2024-04-30 01:24:44
874,9,5,2024-04-30 01:24:44
280,11,3,2024-04-30 01:24:44
192,15,3,2024-04-30 01:24:44
300,12,1,2024-04-30 01:24:44
107,2,2,2024-04-30 01:24:44
464,18,5,2024-04-30 01:24:44
951,13,3,2024-04-30 01:24:44
290,5,5,2024-04-30 01:24:44
971,1,5,2024-04-30 01:24:44
618,17,5,2024-04-30 01:24:44
94,17,3,2024-04-30 01:24:44
844,5,2,2024-04-30 01:24:44
432,18,2,2024-04-30 01:24:44
712,1,5,2024-04-30 01:24:44
615,7,4,2024-04-30 01:24:44
994,9,5,2024-04-30 01:24:44
329,15,1,2024-04-30 01:24:44
528,13,4,2024-04-30 01:24:44
343,20,5,2024-04-30 01:24:44
511,14,4,2024-04-30 01:24:44
587,2,5,2024-04-30 01:24:44
438,4,2,2024-04-30 01:24:44
894,16,5,2024-04-30 01:24:44
347,12,3,2024-04-30 01:24:44
619,10,1,2024-04-30 01:24:44
370,19,3,2024-04-30 01:24:44
254,8,2,2024-04-30 01:24:44
559,6,1,2024-04-30 01:24:44
913,11,4,2024-04-30 01:24:44
644,3,3,2024-04-30 01:24:44
862,15,3,2024-04-30 01:24:44
76,8,2,2024-04-30 01:24:44
750,10,3,2024-04-30 01:24:44
666,11,1,2024-04-30 01:24:44
341,5,3,2024-04-30 01:24:44
263,19,4,2024-04-30 01:24:44
591,17,5,2024-04-30 01:24:44
500,6,2,2024-04-30 01:24:44
681,14,5,2024-04-30 01:24:44
925,20,3,2024-04-30 01:24:44
798,12,4,2024-04-30 01:24:44
380,1,5,2024-04-30 01:24:44
469,7,5,2024-04-30 01:24:44
891,9,5,2024-04-30 01:24:44
856,16,2,2024-04-30 01:24:44
981,3,4,2024-04-30 01:24:44
211,13,2,2024-04-30 01:24:44
970,4,5,2024-04-30 01:24:44
412,18,1,2024-04-30 01:24:44
606,2,5,2024-04-30 01:24:44
757,2,4,2024-04-30 01:24:44
817,15,4,2024-04-30 01:24:44
74,6,5,2024-04-30 01:24:44
115,14,2,2024-04-30 01:24:44
239,4,2,2024-04-30 01:24:44
625,11,2,2024-04-30 01:24:44
107,5,3,2024-04-30 01:24:44
889,1,1,2024-04-30 01:24:44
587,18,5,2024-04-30 01:24:44
112,17,1,2024-04-30 01:24:44
607,10,3,2024-04-30 01:24:44
210,19,1,2024-04-30 01:24:44
327,9,3,2024-04-30 01:24:44
287,20,3,2024-04-30 01:24:44
482,16,3,2024-04-30 01:24:44
916,3,5,2024-04-30 01:24:44
965,7,4,2024-04-30 01:24:44
6,13,1,2024-04-30 01:24:44
697,12,4,2024-04-30 01:24:44
561,8,4,2024-04-30 01:24:44
88,5,1,2024-04-30 01:24:44
815,18,4,2024-04-30 01:24:44
56,14,2,2024-04-30 01:24:44
449,12,1,2024-04-30 01:24:44
526,1,3,2024-04-30 01:24:44
83,16,5,2024-04-30 01:24:44
346,3,5,2024-04-30 01:24:44
571,4,3,2024-04-30 01:24:44
502,20,4,2024-04-30 01:24:44
551,19,2,2024-04-30 01:24:44
232,2,4,2024-04-30 01:24:44
199,9,3,2024-04-30 01:24:44
562,13,4,2024-04-30 01:24:44
822,17,4,2024-04-30 01:24:44
638,8,5,2024-04-30 01:24:44
37,7,2,2024-04-30 01:24:44
42,10,5,2024-04-30 01:24:44
207,6,5,2024-04-30 01:24:44
968,11,1,2024-04-30 01:24:44
57,15,1,2024-04-30 01:24:44
665,17,4,2024-04-30 01:24:44
177,6,5,2024-04-30 01:24:44
634,1,3,2024-04-30 01:24:44
633,2,5,2024-04-30 01:24:44
659,20,2,2024-04-30 01:24:44
610,19,3,2024-04-30 01:24:44
277,3,4,2024-04-30 01:24:44
705,7,2,2024-04-30 01:24:44
419,8,5,2024-04-30 01:24:44
412,9,1,2024-04-30 01:24:44
981,14,3,2024-04-30 01:24:44
510,18,3,2024-04-30 01:24:44
425,15,3,2024-04-30 01:24:44
614,10,4,2024-04-30 01:24:44
563,12,5,2024-04-30 01:24:44
821,11,3,2024-04-30 01:24:44
24,4,3,2024-04-30 01:24:44
52,5,2,2024-04-30 01:24:44
668,13,3,2024-04-30 01:24:44
518,16,3,2024-04-30 01:24:44
845,8,2,2024-04-30 01:24:44
507,9,3,2024-04-30 01:24:44
987,6,2,2024-04-30 01:24:44
889,7,4,2024-04-30 01:24:44
300,10,2,2024-04-30 01:24:44
476,15,3,2024-04-30 01:24:44
878,11,3,2024-04-30 01:24:44
938,2,3,2024-04-30 01:24:44
717,20,4,2024-04-30 01:24:44
792,18,1,2024-04-30 01:24:44
957,14,1,2024-04-30 01:24:44
622,1,5,2024-04-30 01:24:44
743,12,2,2024-04-30 01:24:44
564,19,5,2024-04-30 01:24:44
744,3,3,2024-04-30 01:24:44
57,5,5,2024-04-30 01:24:44
225,16,5,2024-04-30 01:24:44
882,4,2,2024-04-30 01:24:44
274,13,4,2024-04-30 01:24:44
4,17,3,2024-04-30 01:24:44
42,3,3,2024-04-30 01:24:44
161,1,5,2024-04-30 01:24:44
217,15,2,2024-04-30 01:24:44
378,20,4,2024-04-30 01:24:44
467,7,3,2024-04-30 01:24:44
33,14,3,2024-04-30 01:24:44
835,18,4,2024-04-30 01:24:44
417,19,4,2024-04-30 01:24:44
663,6,2,2024-04-30 01:24:44
364,2,3,2024-04-30 01:24:44
597,13,4,2024-04-30 01:24:44
224,10,2,2024-04-30 01:24:44
584,16,5,2024-04-30 01:24:44
900,9,4,2024-04-30 01:24:44
613,17,5,2024-04-30 01:24:44
86,12,3,2024-04-30 01:24:44
949,8,5,2024-04-30 01:24:44
624,4,2,2024-04-30 01:24:44
172,11,2,2024-04-30 01:24:44
447,5,3,2024-04-30 01:24:44
296,20,4,2024-04-30 01:24:44
83,9,4,2024-04-30 01:24:44
259,16,3,2024-04-30 01:24:44
368,18,1,2024-04-30 01:24:44
137,10,5,2024-04-30 01:24:44
190,12,2,2024-04-30 01:24:44
690,11,3,2024-04-30 01:24:44
206,13,2,2024-04-30 01:24:44
165,5,5,2024-04-30 01:24:44
306,2,3,2024-04-30 01:24:44
241,4,5,2024-04-30 01:24:44
933,3,5,2024-04-30 01:24:44
558,1,5,2024-04-30 01:24:44
869,7,1,2024-04-30 01:24:44
813,17,4,2024-04-30 01:24:44
448,8,2,2024-04-30 01:24:44
442,6,2,2024-04-30 01:24:44
782,15,2,2024-04-30 01:24:44
906,14,3,2024-04-30 01:24:44
798,19,5,2024-04-30 01:24:44
287,5,1,2024-04-30 01:24:44
136,12,1,2024-04-30 01:24:44
393,15,3,2024-04-30 01:24:44
726,13,5,2024-04-30 01:24:44
300,10,3,2024-04-30 01:24:44
655,14,1,2024-04-30 01:24:44
969,16,3,2024-04-30 01:24:44
171,1,2,2024-04-30 01:24:44
20,3,4,2024-04-30 01:24:44
651,6,3,2024-04-30 01:24:44
641,7,4,2024-04-30 01:24:44
486,8,3,2024-04-30 01:24:44
78,4,1,2024-04-30 01:24:44
550,2,4,2024-04-30 01:24:44
475,11,3,2024-04-30 01:24:44
106,9,5,2024-04-30 01:24:44
225,20,5,2024-04-30 01:24:44
691,17,5,2024-04-30 01:24:44
506,19,3,2024-04-30 01:24:44
323,18,1,2024-04-30 01:24:44
509,2,3,2024-04-30 01:24:44
171,6,5,2024-04-30 01:24:44
569,18,2,2024-04-30 01:24:44
535,9,2,2024-04-30 01:24:44
380,14,3,2024-04-30 01:24:44
307,10,1,2024-04-30 01:24:44
873,12,3,2024-04-30 01:24:44
120,20,3,2024-04-30 01:24:44
634,15,2,2024-04-30 01:24:44
680,16,1,2024-04-30 01:24:44
850,8,2,2024-04-30 01:24:44
729,17,2,2024-04-30 01:24:44
13,4,1,2024-04-30 01:24:44
663,19,4,2024-04-30 01:24:44
104,3,4,2024-04-30 01:24:44
749,11,5,2024-04-30 01:24:44
532,5,1,2024-04-30 01:24:44
29,13,2,2024-04-30 01:24:44
295,7,1,2024-04-30 01:24:44
155,1,4,2024-04-30 01:24:44
443,17,1,2024-04-30 01:24:44
730,8,3,2024-04-30 01:24:44
598,10,3,2024-04-30 01:24:44
589,7,1,2024-04-30 01:24:44
340,19,2,2024-04-30 01:24:44
374,15,1,2024-04-30 01:24:44
745,13,2,2024-04-30 01:24:44
102,11,1,2024-04-30 01:24:44
850,5,2,2024-04-30 01:24:44
861,20,4,2024-04-30 01:24:44
830,12,3,2024-04-30 01:24:44
500,16,4,2024-04-30 01:24:44
3,4,4,2024-04-30 01:24:44
248,3,5,2024-04-30 01:24:44
398,1,3,2024-04-30 01:24:44
55,18,2,2024-04-30 01:24:44
114,14,4,2024-04-30 01:24:44
907,2,1,2024-04-30 01:24:44
109,6,1,2024-04-30 01:24:44
309,9,4,2024-04-30 01:24:44
937,4,2,2024-04-30 01:24:44
244,14,5,2024-04-30 01:24:44
726,11,3,2024-04-30 01:24:44
930,2,5,2024-04-30 01:24:44
426,12,2,2024-04-30 01:24:44
90,3,4,2024-04-30 01:24:44
143,8,4,2024-04-30 01:24:44
861,10,2,2024-04-30 01:24:44
509,13,4,2024-04-30 01:24:44
650,18,4,2024-04-30 01:24:44
622,7,4,2024-04-30 01:24:44
929,1,3,2024-04-30 01:24:44
800,19,1,2024-04-30 01:24:44
134,17,1,2024-04-30 01:24:44
833,20,2,2024-04-30 01:24:44
634,5,5,2024-04-30 01:24:44
802,15,2,2024-04-30 01:24:44
527,9,5,2024-04-30 01:24:44
875,6,2,2024-04-30 01:24:44
687,16,1,2024-04-30 01:24:44
443,5,3,2024-04-30 01:24:44
406,18,2,2024-04-30 01:24:44
573,14,1,2024-04-30 01:24:44
434,17,2,2024-04-30 01:24:44
171,11,1,2024-04-30 01:24:44
670,9,3,2024-04-30 01:24:44
124,10,4,2024-04-30 01:24:44
78,20,1,2024-04-30 01:24:44
582,19,4,2024-04-30 01:24:44
66,16,1,2024-04-30 01:24:44
382,4,1,2024-04-30 01:24:44
942,12,4,2024-04-30 01:24:44
51,1,3,2024-04-30 01:24:44
968,15,2,2024-04-30 01:24:44
362,2,1,2024-04-30 01:24:44
858,13,4,2024-04-30 01:24:44
992,6,5,2024-04-30 01:24:44
173,3,3,2024-04-30 01:24:44
684,8,5,2024-04-30 01:24:44
143,7,4,2024-04-30 01:24:44
789,20,1,2024-04-30 01:24:44
140,1,4,2024-04-30 01:24:44
120,5,4,2024-04-30 01:24:44
189,16,2,2024-04-30 01:24:44
288,18,5,2024-04-30 01:24:44
912,17,1,2024-04-30 01:24:44
587,8,4,2024-04-30 01:24:44
494,12,5,2024-04-30 01:24:44
730,13,4,2024-04-30 01:24:44
464,6,5,2024-04-30 01:24:44
87,10,5,2024-04-30 01:24:44
329,3,3,2024-04-30 01:24:44
45,15,4,2024-04-30 01:24:44
593,19,5,2024-04-30 01:24:44
274,9,1,2024-04-30 01:24:44
542,11,4,2024-04-30 01:24:44
727,4,2,2024-04-30 01:24:44
498,14,2,2024-04-30 01:24:44
739,2,4,2024-04-30 01:24:44
572,7,2,2024-04-30 01:24:44
551,20,1,2024-04-30 01:24:44
679,9,2,2024-04-30 01:24:44
670,10,2,2024-04-30 01:24:44
763,6,4,2024-04-30 01:24:44
962,16,4,2024-04-30 01:24:44
52,14,4,2024-04-30 01:24:44
539,7,2,2024-04-30 01:24:44
478,17,5,2024-04-30 01:24:44
66,5,5,2024-04-30 01:24:44
468,11,4,2024-04-30 01:24:44
354,18,5,2024-04-30 01:24:44
604,3,2,2024-04-30 01:24:44
218,13,5,2024-04-30 01:24:44
526,2,1,2024-04-30 01:24:44
839,8,4,2024-04-30 01:24:44
569,15,3,2024-04-30 01:24:44
922,1,5,2024-04-30 01:24:44
109,12,4,2024-04-30 01:24:44
437,4,5,2024-04-30 01:24:44
573,19,5,2024-04-30 01:24:44
348,19,5,2024-04-30 01:24:44
246,1,3,2024-04-30 01:24:44
143,16,1,2024-04-30 01:24:44
573,20,1,2024-04-30 01:24:44
163,8,5,2024-04-30 01:24:44
271,9,2,2024-04-30 01:24:44
797,4,4,2024-04-30 01:24:44
653,5,1,2024-04-30 01:24:44
194,13,5,2024-04-30 01:24:44
120,10,4,2024-04-30 01:24:44
270,11,4,2024-04-30 01:24:44
523,3,4,2024-04-30 01:24:44
453,18,5,2024-04-30 01:24:44
49,12,1,2024-04-30 01:24:44
918,15,2,2024-04-30 01:24:44
956,17,5,2024-04-30 01:24:44
427,6,3,2024-04-30 01:24:44
345,14,4,2024-04-30 01:24:44
787,7,4,2024-04-30 01:24:44
779,2,3,2024-04-30 01:24:44
591,7,5,2024-04-30 01:24:44
960,14,5,2024-04-30 01:24:44
96,6,1,2024-04-30 01:24:44
897,11,4,2024-04-30 01:24:44
429,20,1,2024-04-30 01:24:44
645,12,4,2024-04-30 01:24:44
225,13,3,2024-04-30 01:24:44
461,16,1,2024-04-30 01:24:44
977,8,1,2024-04-30 01:24:44
962,18,4,2024-04-30 01:24:44
658,1,1,2024-04-30 01:24:44
851,19,1,2024-04-30 01:24:44
455,10,1,2024-04-30 01:24:44
701,5,4,2024-04-30 01:24:44
123,15,2,2024-04-30 01:24:44
613,2,2,2024-04-30 01:24:44
908,9,2,2024-04-30 01:24:44
648,17,2,2024-04-30 01:24:44
853,3,1,2024-04-30 01:24:44
984,4,4,2024-04-30 01:24:44
826,19,4,2024-04-30 01:24:44
904,20,5,2024-04-30 01:24:44
393,18,5,2024-04-30 01:24:44
394,15,4,2024-04-30 01:24:44
758,16,4,2024-04-30 01:24:44
920,6,1,2024-04-30 01:24:44
641,1,2,2024-04-30 01:24:44
225,14,4,2024-04-30 01:24:44
724,11,3,2024-04-30 01:24:44
520,7,4,2024-04-30 01:24:44
373,3,3,2024-04-30 01:24:44
461,13,3,2024-04-30 01:24:44
45,2,4,2024-04-30 01:24:44
453,12,4,2024-04-30 01:24:44
14,10,4,2024-04-30 01:24:44
831,4,2,2024-04-30 01:24:44
978,5,2,2024-04-30 01:24:44
95,17,1,2024-04-30 01:24:44
96,9,2,2024-04-30 01:24:44
648,8,2,2024-04-30 01:24:44
293,17,1,2024-04-30 01:24:44
884,15,4,2024-04-30 01:24:44
348,18,4,2024-04-30 01:24:44
166,16,3,2024-04-30 01:24:44
919,7,2,2024-04-30 01:24:44
822,5,3,2024-04-30 01:24:44
669,1,5,2024-04-30 01:24:44
294,11,3,2024-04-30 01:24:44
150,14,1,2024-04-30 01:24:44
988,19,1,2024-04-30 01:24:44
730,20,2,2024-04-30 01:24:44
952,6,5,2024-04-30 01:24:44
749,12,1,2024-04-30 01:24:44
845,3,4,2024-04-30 01:24:44
172,9,4,2024-04-30 01:24:44
446,10,5,2024-04-30 01:24:44
131,2,2,2024-04-30 01:24:44
473,13,4,2024-04-30 01:24:44
897,4,5,2024-04-30 01:24:44
382,8,3,2024-04-30 01:24:44
951,4,3,2024-04-30 01:24:44
133,15,3,2024-04-30 01:24:44
874,18,4,2024-04-30 01:24:44
714,8,2,2024-04-30 01:24:44
784,5,1,2024-04-30 01:24:44
559,2,3,2024-04-30 01:24:44
937,11,1,2024-04-30 01:24:44
329,17,5,2024-04-30 01:24:44
46,19,5,2024-04-30 01:24:44
503,1,5,2024-04-30 01:24:44
41,3,1,2024-04-30 01:24:44
467,13,5,2024-04-30 01:24:44
738,9,2,2024-04-30 01:24:44
364,7,4,2024-04-30 01:24:44
835,12,3,2024-04-30 01:24:44
701,10,3,2024-04-30 01:24:44
765,20,5,2024-04-30 01:24:44
44,14,2,2024-04-30 01:24:44
209,6,3,2024-04-30 01:24:44
83,16,4,2024-04-30 01:24:44
162,13,3,2024-04-30 01:24:44
143,5,1,2024-04-30 01:24:44
453,11,5,2024-04-30 01:24:44
459,7,1,2024-04-30 01:24:44
787,20,4,2024-04-30 01:24:44
629,3,2,2024-04-30 01:24:44
201,17,3,2024-04-30 01:24:44
318,14,3,2024-04-30 01:24:44
297,19,4,2024-04-30 01:24:44
234,6,3,2024-04-30 01:24:44
723,16,4,2024-04-30 01:24:44
844,8,4,2024-04-30 01:24:44
963,4,4,2024-04-30 01:24:44
679,2,4,2024-04-30 01:24:44
550,15,4,2024-04-30 01:24:44
378,9,4,2024-04-30 01:24:44
436,18,5,2024-04-30 01:24:44
67,10,3,2024-04-30 01:24:44
95,1,5,2024-04-30 01:24:44
309,12,1,2024-04-30 01:24:44
500,12,4,2024-04-30 01:24:44
304,13,4,2024-04-30 01:24:44
974,6,4,2024-04-30 01:24:44
979,10,3,2024-04-30 01:24:44
186,7,5,2024-04-30 01:24:44
727,19,4,2024-04-30 01:24:44
218,9,2,2024-04-30 01:24:44
914,1,3,2024-04-30 01:24:44
692,14,1,2024-04-30 01:24:44
560,5,1,2024-04-30 01:24:44
823,18,2,2024-04-30 01:24:44
685,4,2,2024-04-30 01:24:44
399,15,5,2024-04-30 01:24:44
451,11,1,2024-04-30 01:24:44
844,2,2,2024-04-30 01:24:44
927,20,4,2024-04-30 01:24:44
74,16,4,2024-04-30 01:24:44
289,3,4,2024-04-30 01:24:44
26,8,5,2024-04-30 01:24:44
958,17,3,2024-04-30 01:24:44
760,13,2,2024-04-30 01:24:44
710,8,1,2024-04-30 01:24:44
928,19,1,2024-04-30 01:24:44
402,16,3,2024-04-30 01:24:44
604,6,3,2024-04-30 01:24:44
323,9,1,2024-04-30 01:24:44
360,4,4,2024-04-30 01:24:44
6,1,4,2024-04-30 01:24:44
164,15,3,2024-04-30 01:24:44
255,5,4,2024-04-30 01:24:44
612,2,1,2024-04-30 01:24:44
51,7,3,2024-04-30 01:24:44
567,18,3,2024-04-30 01:24:44
669,3,4,2024-04-30 01:24:44
178,17,3,2024-04-30 01:24:44
852,20,4,2024-04-30 01:24:44
79,10,5,2024-04-30 01:24:44
339,11,2,2024-04-30 01:24:44
451,12,2,2024-04-30 01:24:44
831,14,2,2024-04-30 01:24:44
987,2,4,2024-04-30 01:24:44
451,12,2,2024-04-30 01:24:44
916,10,5,2024-04-30 01:24:44
957,3,2,2024-04-30 01:24:44
946,14,2,2024-04-30 01:24:44
927,6,1,2024-04-30 01:24:44
375,8,2,2024-04-30 01:24:44
351,7,4,2024-04-30 01:24:44
129,15,3,2024-04-30 01:24:44
396,4,3,2024-04-30 01:24:44
381,1,4,2024-04-30 01:24:44
104,11,3,2024-04-30 01:24:44
507,19,2,2024-04-30 01:24:44
813,16,2,2024-04-30 01:24:44
737,18,2,2024-04-30 01:24:44
763,20,2,2024-04-30 01:24:44
549,5,5,2024-04-30 01:24:44
984,9,2,2024-04-30 01:24:44
307,13,2,2024-04-30 01:24:44
883,17,5,2024-04-30 01:24:44
623,13,2,2024-04-30 01:24:44
834,20,4,2024-04-30 01:24:44
692,9,3,2024-04-30 01:24:44
357,5,1,2024-04-30 01:24:44
832,2,4,2024-04-30 01:24:44
920,15,3,2024-04-30 01:24:44
366,6,3,2024-04-30 01:24:44
796,1,5,2024-04-30 01:24:44
635,11,1,2024-04-30 01:24:44
782,8,5,2024-04-30 01:24:44
776,10,3,2024-04-30 01:24:44
134,3,3,2024-04-30 01:24:44
771,19,3,2024-04-30 01:24:44
562,7,1,2024-04-30 01:24:44
253,18,4,2024-04-30 01:24:44
590,14,3,2024-04-30 01:24:44
705,16,3,2024-04-30 01:24:44
568,4,1,2024-04-30 01:24:44
753,17,5,2024-04-30 01:24:44
150,12,4,2024-04-30 01:24:44
364,14,5,2024-04-30 01:24:44
500,1,3,2024-04-30 01:24:44
778,20,2,2024-04-30 01:24:44
305,2,2,2024-04-30 01:24:44
143,4,4,2024-04-30 01:24:44
875,12,1,2024-04-30 01:24:44
981,9,1,2024-04-30 01:24:44
312,6,4,2024-04-30 01:24:44
178,16,2,2024-04-30 01:24:44
37,15,2,2024-04-30 01:24:44
716,18,5,2024-04-30 01:24:44
689,11,3,2024-04-30 01:24:44
705,19,5,2024-04-30 01:24:44
575,13,5,2024-04-30 01:24:44
818,17,5,2024-04-30 01:24:44
485,5,3,2024-04-30 01:24:44
492,7,3,2024-04-30 01:24:44
641,3,3,2024-04-30 01:24:44
676,10,2,2024-04-30 01:24:44
768,8,1,2024-04-30 01:24:44
481,4,3,2024-04-30 01:24:44
522,7,3,2024-04-30 01:24:44
872,14,1,2024-04-30 01:24:44
782,16,1,2024-04-30 01:24:44
259,13,5,2024-04-30 01:24:44
880,2,2,2024-04-30 01:24:44
555,5,3,2024-04-30 01:24:44
581,6,1,2024-04-30 01:24:44
130,12,4,2024-04-30 01:24:44
660,17,4,2024-04-30 01:24:44
931,10,2,2024-04-30 01:24:44
295,18,5,2024-04-30 01:24:44
214,11,5,2024-04-30 01:24:44
984,19,5,2024-04-30 01:24:44
546,9,4,2024-04-30 01:24:44
947,1,4,2024-04-30 01:24:44
623,8,4,2024-04-30 01:24:44
531,20,4,2024-04-30 01:24:44
749,3,2,2024-04-30 01:24:44
518,15,2,2024-04-30 01:24:44
726,19,4,2024-04-30 01:24:44
179,13,1,2024-04-30 01:24:44
302,9,2,2024-04-30 01:24:44
759,18,3,2024-04-30 01:24:44
19,5,2,2024-04-30 01:24:44
616,6,2,2024-04-30 01:24:44
641,8,5,2024-04-30 01:24:44
812,20,5,2024-04-30 01:24:44
102,2,1,2024-04-30 01:24:44
89,14,2,2024-04-30 01:24:44
542,11,1,2024-04-30 01:24:44
477,16,5,2024-04-30 01:24:44
673,1,1,2024-04-30 01:24:44
546,12,4,2024-04-30 01:24:44
272,17,5,2024-04-30 01:24:44
72,15,3,2024-04-30 01:24:44
386,7,2,2024-04-30 01:24:44
720,3,4,2024-04-30 01:24:44
504,10,4,2024-04-30 01:24:44
341,4,1,2024-04-30 01:24:44
935,8,1,2024-04-30 01:24:44
562,5,2,2024-04-30 01:24:44
626,10,5,2024-04-30 01:24:44
904,12,3,2024-04-30 01:24:44
217,7,4,2024-04-30 01:24:44
614,11,3,2024-04-30 01:24:44
58,6,3,2024-04-30 01:24:44
306,16,2,2024-04-30 01:24:44
431,18,5,2024-04-30 01:24:44
542,17,2,2024-04-30 01:24:44
927,14,3,2024-04-30 01:24:44
766,20,5,2024-04-30 01:24:44
259,9,1,2024-04-30 01:24:44
995,4,2,2024-04-30 01:24:44
543,2,5,2024-04-30 01:24:44
332,19,2,2024-04-30 01:24:44
427,15,2,2024-04-30 01:24:44
366,1,3,2024-04-30 01:24:44
243,3,3,2024-04-30 01:24:44
313,13,3,2024-04-30 01:24:44
849,1,2,2024-04-30 01:24:44
371,19,3,2024-04-30 01:24:44
908,6,5,2024-04-30 01:24:44
126,15,5,2024-04-30 01:24:44
320,3,1,2024-04-30 01:24:44
801,18,3,2024-04-30 01:24:44
227,5,4,2024-04-30 01:24:44
417,17,1,2024-04-30 01:24:44
547,12,2,2024-04-30 01:24:44
315,10,3,2024-04-30 01:24:44
748,2,2,2024-04-30 01:24:44
416,4,4,2024-04-30 01:24:44
326,9,5,2024-04-30 01:24:44
124,7,5,2024-04-30 01:24:44
36,16,3,2024-04-30 01:24:44
134,8,5,2024-04-30 01:24:44
213,13,3,2024-04-30 01:24:44
329,14,3,2024-04-30 01:24:44
634,20,2,2024-04-30 01:24:44
183,11,3,2024-04-30 01:24:44
438,6,5,2024-04-30 01:24:44
304,4,3,2024-04-30 01:24:44
291,5,3,2024-04-30 01:24:44
135,14,2,2024-04-30 01:24:44
466,10,4,2024-04-30 01:24:44
9,15,1,2024-04-30 01:24:44
925,1,1,2024-04-30 01:24:44
52,18,2,2024-04-30 01:24:44
776,13,3,2024-04-30 01:24:44
339,7,2,2024-04-30 01:24:44
742,8,2,2024-04-30 01:24:44
732,16,4,2024-04-30 01:24:44
310,2,3,2024-04-30 01:24:44
399,3,3,2024-04-30 01:24:44
720,9,3,2024-04-30 01:24:44
209,11,1,2024-04-30 01:24:44
402,19,4,2024-04-30 01:24:44
237,20,5,2024-04-30 01:24:44
974,12,2,2024-04-30 01:24:44
350,17,5,2024-04-30 01:24:44
94,2,1,2024-04-30 01:24:44
20,19,3,2024-04-30 01:24:44
646,13,4,2024-04-30 01:24:44
569,18,1,2024-04-30 01:24:44
651,9,1,2024-04-30 01:24:44
722,20,4,2024-04-30 01:24:44
842,16,1,2024-04-30 01:24:44
668,11,3,2024-04-30 01:24:44
893,15,3,2024-04-30 01:24:44
519,3,2,2024-04-30 01:24:44
29,7,2,2024-04-30 01:24:44
958,4,1,2024-04-30 01:24:44
572,6,4,2024-04-30 01:24:44
157,12,5,2024-04-30 01:24:44
202,8,2,2024-04-30 01:24:44
650,5,5,2024-04-30 01:24:44
793,14,4,2024-04-30 01:24:44
139,17,5,2024-04-30 01:24:44
377,10,2,2024-04-30 01:24:44
876,1,4,2024-04-30 01:24:44
630,6,5,2024-04-30 01:24:44
56,5,5,2024-04-30 01:24:44
660,14,1,2024-04-30 01:24:44
907,1,5,2024-04-30 01:24:44
833,2,1,2024-04-30 01:24:44
84,11,3,2024-04-30 01:24:44
355,18,4,2024-04-30 01:24:44
415,16,1,2024-04-30 01:24:44
680,19,5,2024-04-30 01:24:44
698,3,1,2024-04-30 01:24:44
684,7,5,2024-04-30 01:24:44
534,15,3,2024-04-30 01:24:44
319,13,3,2024-04-30 01:24:44
10,4,5,2024-04-30 01:24:44
675,12,4,2024-04-30 01:24:44
622,20,4,2024-04-30 01:24:44
35,8,3,2024-04-30 01:24:44
98,10,2,2024-04-30 01:24:44
539,17,5,2024-04-30 01:24:44
182,9,4,2024-04-30 01:24:44
813,18,2,2024-04-30 01:24:44
803,14,3,2024-04-30 01:24:44
504,1,2,2024-04-30 01:24:44
242,13,4,2024-04-30 01:24:44
493,2,1,2024-04-30 01:24:44
604,8,5,2024-04-30 01:24:44
712,11,4,2024-04-30 01:24:44
35,17,5,2024-04-30 01:24:44
382,19,1,2024-04-30 01:24:44
412,16,5,2024-04-30 01:24:44
63,3,2,2024-04-30 01:24:44
551,15,1,2024-04-30 01:24:44
171,4,5,2024-04-30 01:24:44
942,12,4,2024-04-30 01:24:44
231,20,1,2024-04-30 01:24:44
